#,Name,Species,Variant,Generation,Rarity,Type1,Type2,Total,HP,Attack,Defense,SpAtk,SpDef,Speed,image_url,Vgc2022Rules,MonthlyUsageMarch2022,UsagePercentMarch2022,MonthlyRankMarch2022
835,Yamper,Yamper,,8,Common,Electric,,270.0,59.0,45.0,50.0,40.0,50.0,26.0,https://img.pokemondb.net/sprites/sword-shield/icon/yamper.png,Permitted,,,
836,Boltund,Boltund,,8,Common,Electric,,490.0,69.0,90.0,60.0,90.0,60.0,121.0,https://img.pokemondb.net/sprites/sword-shield/icon/boltund.png,Permitted,2,0,199
837,Rolycoly,Rolycoly,,8,Common,Rock,,240.0,30.0,40.0,50.0,40.0,50.0,30.0,https://img.pokemondb.net/sprites/sword-shield/icon/rolycoly.png,Permitted,,,
838,Carkol,Carkol,,8,Common,Rock,Fire,410.0,80.0,60.0,90.0,60.0,70.0,50.0,https://img.pokemondb.net/sprites/sword-shield/icon/carkol.png,Permitted,,,
839,Coalossal Gigantamax,Coalossal,Gigantamax,8,,Rock,Fire,,,,,,,,https://archives.bulbagarden.net/media/upload/d/df/839GiMS8.png,Gigantamax Allowed,,,
839,Coalossal,Coalossal,,8,Common,Rock,Fire,510.0,110.0,80.0,120.0,80.0,90.0,30.0,https://img.pokemondb.net/sprites/sword-shield/icon/coalossal.png,Permitted,40,1,54
840,Applin,Applin,,8,Common,Grass,Dragon,260.0,40.0,40.0,80.0,40.0,40.0,20.0,https://img.pokemondb.net/sprites/sword-shield/icon/applin.png,Permitted,,,
841,Flapple,Flapple,,8,Common,Grass,Dragon,485.0,70.0,110.0,80.0,95.0,60.0,70.0,https://img.pokemondb.net/sprites/sword-shield/icon/flapple.png,Permitted,-,-,-
841,Flapple Gigantamax,Flapple,Gigantamax,8,,Grass,Dragon,,,,,,,,https://archives.bulbagarden.net/media/upload/2/2f/841GiMS8.png,Gigantamax Allowed,,,
842,Appletun,Appletun,,8,Common,Grass,Dragon,485.0,110.0,85.0,80.0,100.0,80.0,30.0,https://img.pokemondb.net/sprites/sword-shield/icon/appletun.png,Permitted,4,0,181
842,Appletun Gigantamax,Appletun,Gigantamax,8,,Grass,Dragon,,,,,,,,https://archives.bulbagarden.net/media/upload/2/2f/841GiMS8.png,Gigantamax Allowed,,,
843,Silicobra,Silicobra,,8,Common,Ground,,315.0,52.0,57.0,75.0,35.0,50.0,46.0,https://img.pokemondb.net/sprites/sword-shield/icon/silicobra.png,Permitted,,,
844,Sandaconda Gigantamax,Sandaconda,Gigantamax,8,,Ground,,,,,,,,,https://archives.bulbagarden.net/media/upload/e/e0/844GiMS8.png,Gigantamax Allowed,,,
844,Sandaconda,Sandaconda,,8,Common,Ground,,510.0,72.0,107.0,125.0,65.0,70.0,71.0,https://img.pokemondb.net/sprites/sword-shield/icon/sandaconda.png,Permitted,-,-,-
845,Cramorant,Cramorant,,8,Common,Flying,Water,475.0,70.0,85.0,55.0,85.0,95.0,85.0,https://img.pokemondb.net/sprites/sword-shield/icon/cramorant.png,Permitted,,,
846,Arrokuda,Arrokuda,,8,Common,Water,,280.0,41.0,63.0,40.0,40.0,30.0,66.0,https://img.pokemondb.net/sprites/sword-shield/icon/arrokuda.png,Permitted,,,
847,Barraskewda,Barraskewda,,8,Common,Water,,490.0,61.0,123.0,60.0,60.0,50.0,136.0,https://img.pokemondb.net/sprites/sword-shield/icon/barraskewda.png,Permitted,37,1,66
848,Toxel,Toxel,,8,Baby,Electric,Poison,242.0,40.0,38.0,35.0,54.0,35.0,40.0,https://img.pokemondb.net/sprites/sword-shield/icon/toxel.png,Permitted,,,
849,Toxtricity Amped Form,Toxtricity,Amped Form,8,Common,Electric,Poison,502.0,75.0,98.0,70.0,114.0,70.0,75.0,https://img.pokemondb.net/sprites/sword-shield/icon/toxtricity-amped.png,,,,
849,Toxtricity Low Key Form,Toxtricity,Low Key Form,8,Common,Electric,Poison,502.0,75.0,98.0,70.0,114.0,70.0,75.0,https://img.pokemondb.net/sprites/sword-shield/icon/toxtricity-low-key.png,,-,-,-
850,Sizzlipede,Sizzlipede,,8,Common,Fire,Bug,305.0,50.0,65.0,45.0,50.0,50.0,45.0,https://img.pokemondb.net/sprites/sword-shield/icon/sizzlipede.png,Permitted,,,
851,Centiskorch Gigantamax,Centiskorch,Gigantamax,8,,Fire,Bug,,,,,,,,https://archives.bulbagarden.net/media/upload/1/10/851GiMS8.png,Gigantamax Allowed,,,
851,Centiskorch,Centiskorch,,8,Common,Fire,Bug,525.0,100.0,115.0,65.0,90.0,90.0,65.0,https://img.pokemondb.net/sprites/sword-shield/icon/centiskorch.png,Permitted,12,0,149
852,Clobbopus,Clobbopus,,8,Common,Fighting,,310.0,50.0,68.0,60.0,50.0,50.0,32.0,https://img.pokemondb.net/sprites/sword-shield/icon/clobbopus.png,Permitted,,,
853,Grapploct,Grapploct,,8,Common,Fighting,,480.0,80.0,118.0,90.0,70.0,80.0,42.0,https://img.pokemondb.net/sprites/sword-shield/icon/grapploct.png,Permitted,-,-,-
854,Sinistea,Sinistea,,8,Common,Ghost,,308.0,40.0,45.0,45.0,74.0,54.0,50.0,https://img.pokemondb.net/sprites/sword-shield/icon/sinistea.png,Permitted,,,
855,Polteageist,Polteageist,,8,Common,Ghost,,508.0,60.0,65.0,65.0,134.0,114.0,70.0,https://img.pokemondb.net/sprites/sword-shield/icon/polteageist.png,Permitted,-,-,-
856,Hatenna,Hatenna,,8,Common,Psychic,,265.0,42.0,30.0,45.0,56.0,53.0,39.0,https://img.pokemondb.net/sprites/sword-shield/icon/hatenna.png,Permitted,,,
857,Hattrem,Hattrem,,8,Common,Psychic,,370.0,57.0,40.0,65.0,86.0,73.0,49.0,https://img.pokemondb.net/sprites/sword-shield/icon/hattrem.png,Permitted,,,
858,Hatterene,Hatterene,,8,Common,Psychic,Fairy,510.0,57.0,90.0,95.0,136.0,103.0,29.0,https://img.pokemondb.net/sprites/sword-shield/icon/hatterene.png,Permitted,22,0,107
858,Hatterene Gigantamax,Hatterene,Gigantamax,8,,Psychic,Fairy,,,,,,,,https://archives.bulbagarden.net/media/upload/3/35/858GiMS8.png,Gigantamax Allowed,,,
859,Impidimp,Impidimp,,8,Common,Dark,Fairy,265.0,45.0,45.0,30.0,55.0,40.0,50.0,https://img.pokemondb.net/sprites/sword-shield/icon/impidimp.png,Permitted,,,
860,Morgrem,Morgrem,,8,Common,Dark,Fairy,370.0,65.0,60.0,45.0,75.0,55.0,70.0,https://img.pokemondb.net/sprites/sword-shield/icon/morgrem.png,Permitted,,,
861,Grimmsnarl Gigantamax,Grimmsnarl,Gigantamax,8,,Dark,Fairy,,,,,,,,https://archives.bulbagarden.net/media/upload/c/ce/861GiMS8.png,Gigantamax Allowed,,,
861,Grimmsnarl,Grimmsnarl,,8,Common,Dark,Fairy,510.0,95.0,120.0,65.0,95.0,75.0,60.0,https://img.pokemondb.net/sprites/sword-shield/icon/grimmsnarl.png,Permitted,577,30,4
862,Obstagoon,Obstagoon,,8,Common,Dark,Normal,520.0,93.0,90.0,101.0,60.0,81.0,95.0,https://img.pokemondb.net/sprites/sword-shield/icon/obstagoon.png,Permitted,6,0,170
863,Perrserker,Perrserker,,8,Common,Steel,,440.0,70.0,110.0,100.0,50.0,60.0,50.0,https://img.pokemondb.net/sprites/sword-shield/icon/perrserker.png,Permitted,-,-,-
864,Cursola,Cursola,,8,Common,Ghost,,510.0,60.0,95.0,50.0,145.0,130.0,30.0,https://img.pokemondb.net/sprites/sword-shield/icon/cursola.png,Permitted,-,-,-
865,Sirfetch'd,Sirfetch'd,,8,Common,Fighting,,507.0,62.0,135.0,95.0,68.0,82.0,65.0,https://img.pokemondb.net/sprites/sword-shield/icon/sirfetchd.png,Permitted,-,-,-
866,Mr. Rime,Mr.,Rime,8,Common,Ice,Psychic,520.0,80.0,85.0,75.0,110.0,100.0,70.0,https://img.pokemondb.net/sprites/sword-shield/icon/mr-rime.png,Permitted,2,0,196
867,Runerigus,Runerigus,,8,Common,Ground,Ghost,483.0,58.0,95.0,145.0,50.0,105.0,30.0,https://img.pokemondb.net/sprites/sword-shield/icon/runerigus.png,Permitted,-,-,-
868,Milcery,Milcery,,8,Common,Fairy,,270.0,45.0,40.0,40.0,50.0,61.0,34.0,https://img.pokemondb.net/sprites/sword-shield/icon/milcery.png,Permitted,,,
869,Alcremie,Alcremie,,8,Common,Fairy,,495.0,65.0,60.0,75.0,110.0,121.0,64.0,https://img.pokemondb.net/sprites/sword-shield/icon/alcremie.png,Permitted,18,0,80
869,Alcremie Gigantamax,Alcremie,Gigantamax,8,,Fairy,,,,,,,,,https://archives.bulbagarden.net/media/upload/b/bc/869GiMS8.png,Gigantamax Allowed,,,
870,Falinks,Falinks,,8,Common,Fighting,,470.0,65.0,100.0,100.0,70.0,60.0,75.0,https://img.pokemondb.net/sprites/sword-shield/icon/falinks.png,Permitted,-,-,-
871,Pincurchin,Pincurchin,,8,Common,Electric,,435.0,48.0,101.0,95.0,91.0,85.0,15.0,https://img.pokemondb.net/sprites/sword-shield/icon/pincurchin.png,Permitted,9,0,147
872,Snom,Snom,,8,Common,Ice,Bug,185.0,30.0,25.0,35.0,45.0,30.0,20.0,https://img.pokemondb.net/sprites/sword-shield/icon/snom.png,Permitted,,,
873,Frosmoth,Frosmoth,,8,Common,Ice,Bug,475.0,70.0,65.0,60.0,125.0,90.0,65.0,https://img.pokemondb.net/sprites/sword-shield/icon/frosmoth.png,Permitted,,,
874,Stonjourner,Stonjourner,,8,Common,Rock,,470.0,100.0,125.0,135.0,20.0,20.0,70.0,https://img.pokemondb.net/sprites/sword-shield/icon/stonjourner.png,Permitted,3,0,185
875,Eiscue Noice Face,Eiscue,Noice Face,8,Common,Ice,,470.0,75.0,80.0,70.0,65.0,50.0,130.0,https://img.pokemondb.net/sprites/sword-shield/icon/eiscue-noice.png,,,,
875,Eiscue Ice Face,Eiscue,Ice Face,8,Common,Ice,,470.0,75.0,80.0,110.0,65.0,90.0,50.0,https://img.pokemondb.net/sprites/sword-shield/icon/eiscue-ice.png,,-,-,-
876,Indeedee Female,Indeedee,Female,8,Common,Psychic,Normal,475.0,70.0,55.0,65.0,95.0,105.0,85.0,https://img.pokemondb.net/sprites/sword-shield/icon/indeedee-female.png,,387,18,14
876,Indeedee Male,Indeedee,Male,8,Common,Psychic,Normal,475.0,60.0,65.0,55.0,105.0,95.0,95.0,https://img.pokemondb.net/sprites/sword-shield/icon/indeedee-male.png,,26,1,57
877,Morpeko Hangry Mode,Morpeko,Hangry Mode,8,Common,Electric,Dark,436.0,58.0,95.0,58.0,70.0,58.0,97.0,https://img.pokemondb.net/sprites/sword-shield/icon/morpeko-hangry.png,,,,
877,Morpeko Full Belly Mode,Morpeko,Full Belly Mode,8,Common,Electric,Dark,436.0,58.0,95.0,58.0,70.0,58.0,97.0,https://img.pokemondb.net/sprites/sword-shield/icon/morpeko-full-belly.png,,-,-,-
878,Cufant,Cufant,,8,Common,Steel,,330.0,72.0,80.0,49.0,40.0,49.0,40.0,https://img.pokemondb.net/sprites/sword-shield/icon/cufant.png,Permitted,,,
879,Copperajah Gigantamax,Copperajah,Gigantamax,8,,Steel,,,,,,,,,https://archives.bulbagarden.net/media/upload/3/3a/879GiMS8.png,Gigantamax Allowed,,,
879,Copperajah,Copperajah,,8,Common,Steel,,500.0,122.0,130.0,69.0,80.0,69.0,30.0,https://img.pokemondb.net/sprites/sword-shield/icon/copperajah.png,Permitted,-,-,-
880,Dracozolt,Dracozolt,,8,Common,Electric,Dragon,505.0,90.0,100.0,90.0,80.0,70.0,75.0,https://img.pokemondb.net/sprites/sword-shield/icon/dracozolt.png,Permitted,8,0,145
881,Arctozolt,Arctozolt,,8,Common,Electric,Ice,505.0,90.0,100.0,90.0,90.0,80.0,55.0,https://img.pokemondb.net/sprites/sword-shield/icon/arctozolt.png,Permitted,-,-,-
882,Dracovish,Dracovish,,8,Common,Water,Dragon,505.0,90.0,90.0,100.0,70.0,80.0,75.0,https://img.pokemondb.net/sprites/sword-shield/icon/dracovish.png,Permitted,32,0,87
883,Arctovish,Arctovish,,8,Common,Water,Ice,505.0,90.0,90.0,100.0,80.0,90.0,55.0,https://img.pokemondb.net/sprites/sword-shield/icon/arctovish.png,Permitted,-,-,-
884,Duraludon,Duraludon,,8,Common,Steel,Dragon,535.0,70.0,95.0,115.0,120.0,50.0,85.0,https://img.pokemondb.net/sprites/sword-shield/icon/duraludon.png,Permitted,8,0,176
884,Duraludon Gigantamax,Duraludon,Gigantamax,8,,Steel,Dragon,,,,,,,,https://archives.bulbagarden.net/media/upload/b/ba/884GiMS8.png,Gigantamax Allowed,,,
885,Dreepy,Dreepy,,8,Common,Dragon,Ghost,270.0,28.0,60.0,30.0,40.0,30.0,82.0,https://img.pokemondb.net/sprites/sword-shield/icon/dreepy.png,Permitted,,,
886,Drakloak,Drakloak,,8,Common,Dragon,Ghost,410.0,68.0,80.0,50.0,60.0,50.0,102.0,https://img.pokemondb.net/sprites/sword-shield/icon/drakloak.png,Permitted,,,
887,Dragapult,Dragapult,,8,Common,Dragon,Ghost,600.0,88.0,120.0,75.0,100.0,75.0,142.0,https://img.pokemondb.net/sprites/sword-shield/icon/dragapult.png,Permitted,54,1,55
888,Zacian Hero of Many Battles,Zacian,Hero of Many Battles,8,Legendary,Fairy,,670.0,92.0,130.0,115.0,80.0,115.0,138.0,https://img.pokemondb.net/sprites/sword-shield/icon/zacian-hero.png,,,,
888,Zacian Crowned Sword,Zacian,Crowned Sword,8,Legendary,Fairy,Steel,720.0,92.0,170.0,115.0,80.0,115.0,148.0,https://img.pokemondb.net/sprites/sword-shield/icon/zacian-crowned.png,,1088,65,1
889,Zamazenta Crowned Shield,Zamazenta,Crowned Shield,8,Legendary,Fighting,Steel,720.0,92.0,130.0,145.0,80.0,145.0,128.0,https://img.pokemondb.net/sprites/sword-shield/icon/zamazenta-crowned.png,,41,0,72
889,Zamazenta Hero of Many Battles,Zamazenta,Hero of Many Battles,8,Legendary,Fighting,,670.0,92.0,130.0,115.0,80.0,115.0,138.0,https://img.pokemondb.net/sprites/sword-shield/icon/zamazenta-hero.png,,,,
890,Eternatus Eternamax,Eternatus,Eternamax,8,Legendary,Poison,Dragon,1125.0,255.0,115.0,250.0,125.0,250.0,130.0,https://img.pokemondb.net/sprites/sword-shield/icon/eternatus-eternamax.png,,,,
890,Eternatus,Eternatus,,8,Legendary,Poison,Dragon,690.0,140.0,85.0,95.0,145.0,95.0,130.0,https://img.pokemondb.net/sprites/sword-shield/icon/eternatus.png,,41,1,49
891,Kubfu,Kubfu,,8,Legendary,Fighting,,385.0,60.0,90.0,60.0,53.0,50.0,72.0,https://img.pokemondb.net/sprites/sword-shield/icon/kubfu.png,Permitted,,,
892,Urshifu (Single Strike) Gigantamax,Urshifu (Single Strike),Gigantamax,8,,Fighting,Dark,,,,,,,,https://archives.bulbagarden.net/media/upload/8/83/892GiMS8.png,Gigantamax Allowed,,,
892,Urshifu (Rapid Strike) Gigantamax,Urshifu (Rapid Strike),Gigantamax,8,,Fighting,Water,,,,,,,,https://archives.bulbagarden.net/media/upload/b/b8/892RGiMS8.png,Gigantamax Allowed,,,
892,Urshifu Single Strike Style,Urshifu,Single Strike Style,8,Legendary,Fighting,Dark,550.0,100.0,130.0,100.0,63.0,60.0,97.0,https://img.pokemondb.net/sprites/sword-shield/icon/urshifu-single-strike.png,,125,4,27
892,Urshifu Rapid Strike Style,Urshifu,Rapid Strike Style,8,Legendary,Fighting,Water,550.0,100.0,130.0,100.0,63.0,60.0,97.0,https://img.pokemondb.net/sprites/sword-shield/icon/urshifu-rapid-strike.png,,58,2,42
893,Zarude,Zarude,,8,Mythical,Dark,Grass,600.0,105.0,120.0,105.0,70.0,95.0,105.0,https://img.pokemondb.net/sprites/sword-shield/icon/zarude.png,Banned,,,
894,Regieleki,Regieleki,,8,Legendary,Electric,,580.0,80.0,100.0,50.0,100.0,50.0,200.0,https://img.pokemondb.net/sprites/sword-shield/icon/regieleki.png,Permitted,603,29,5
895,Regidrago,Regidrago,,8,Legendary,Dragon,,580.0,200.0,100.0,50.0,100.0,50.0,80.0,https://img.pokemondb.net/sprites/sword-shield/icon/regidrago.png,Permitted,12,0,88
896,Glastrier,Glastrier,,8,Legendary,Ice,,580.0,100.0,145.0,130.0,65.0,110.0,30.0,https://img.pokemondb.net/sprites/sword-shield/icon/glastrier.png,Permitted,13,0,86
897,Spectrier,Spectrier,,8,Legendary,Ghost,,580.0,100.0,65.0,60.0,145.0,80.0,130.0,https://img.pokemondb.net/sprites/sword-shield/icon/spectrier.png,Permitted,19,1,61
898,Calyrex,Calyrex,,8,Legendary,Psychic,Grass,500.0,100.0,80.0,80.0,80.0,80.0,80.0,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex.png,Restricted (players can include two Restricted Pokémon in their team),,,
898,Calyrex Shadow Rider,Calyrex,Shadow Rider,8,Legendary,Psychic,Ghost,680.0,100.0,85.0,80.0,165.0,100.0,150.0,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex-shadow-rider.png,,363,22,8
898,Calyrex Ice Rider,Calyrex,Ice Rider,8,Legendary,Psychic,Ice,680.0,100.0,165.0,150.0,85.0,130.0,50.0,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex-ice-rider.png,,294,11,17
